"No.","Time","Source","Destination","Protocol","Length","Info"
"3130","5.514653","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14420 Ack=1023907 Win=26198 Len=0 TSval=1082459418 TSecr=209184959"
"3131","5.514722","192.168.0.86","192.168.0.50","AFP","130","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Coming Out Of The Dark.m4a"
"3132","5.515527","192.168.0.50","192.168.0.86","AFP","215","FPGetFileDirParms reply"
"3133","5.515545","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14484 Ack=1024056 Win=26194 Len=0 TSval=1082459419 TSecr=209184959"
"3134","5.515578","192.168.0.86","192.168.0.50","AFP","130","FPOpenFork request: Vol=13 Did=36155 Name=01 Coming Out Of The Dark.m4a"
"3135","5.516144","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=25324"
"3136","5.516202","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14548 Ack=1024076 Win=26198 Len=0 TSval=1082459419 TSecr=209184959"
"3137","5.516400","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=25324"
"3138","5.516823","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3139","5.516824","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3140","5.516826","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3141","5.516847","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14584 Ack=1028106 Win=26073 Len=0 TSval=1082459420 TSecr=209184959"
"3142","5.516855","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=14584 Ack=1028106 Win=26199 Len=0 TSval=1082459420 TSecr=209184959"
"3143","5.516940","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=25324"
"3144","5.518057","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3145","5.518124","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14604 Ack=1028122 Win=26199 Len=0 TSval=1082459421 TSecr=209184960"
"3146","5.518157","192.168.0.86","192.168.0.50","AFP","130","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Coming Out Of The Dark.m4a"
"3147","5.518849","192.168.0.50","192.168.0.86","AFP","215","FPGetFileDirParms reply"
"3148","5.518869","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14668 Ack=1028271 Win=26194 Len=0 TSval=1082459421 TSecr=209184960"
"3149","5.520023","192.168.0.86","192.168.0.50","AFP","177","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Sultans Of Swing.m4a"
"3150","5.520389","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3151","5.520451","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14779 Ack=1028293 Win=26198 Len=0 TSval=1082459422 TSecr=209184960"
"3152","5.520529","192.168.0.86","192.168.0.50","AFP","124","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Sultans Of Swing.m4a"
"3153","5.521226","192.168.0.50","192.168.0.86","AFP","209","FPGetFileDirParms reply"
"3154","5.521246","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14837 Ack=1028436 Win=26195 Len=0 TSval=1082459423 TSecr=209184960"
"3155","5.521271","192.168.0.86","192.168.0.50","AFP","124","FPOpenFork request: Vol=13 Did=36155 Name=01 Sultans Of Swing.m4a"
"3156","5.527891","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=25580"
"3157","5.527921","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14895 Ack=1028456 Win=26198 Len=0 TSval=1082459429 TSecr=209184961"
"3158","5.528149","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=25580"
"3159","5.528499","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3160","5.528500","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3161","5.528501","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3162","5.528526","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14931 Ack=1032486 Win=26073 Len=0 TSval=1082459430 TSecr=209184961"
"3163","5.528526","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=14931 Ack=1032486 Win=26199 Len=0 TSval=1082459430 TSecr=209184961"
"3164","5.528572","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=25580"
"3165","5.529740","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3166","5.529760","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=14951 Ack=1032502 Win=26199 Len=0 TSval=1082459431 TSecr=209184961"
"3167","5.529787","192.168.0.86","192.168.0.50","AFP","124","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Sultans Of Swing.m4a"
"3168","5.530466","192.168.0.50","192.168.0.86","AFP","209","FPGetFileDirParms reply"
"3169","5.530487","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15009 Ack=1032645 Win=26195 Len=0 TSval=1082459431 TSecr=209184961"
"3170","5.531826","192.168.0.86","192.168.0.50","AFP","175","FPGetExtAttr request: Vol=13 Did=36155 Name=1-01 Lovely Head.m4a"
"3171","5.532190","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3172","5.532210","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15118 Ack=1032667 Win=26198 Len=0 TSval=1082459433 TSecr=209184961"
"3173","5.532293","192.168.0.86","192.168.0.50","AFP","121","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-01 Lovely Head.m4a"
"3174","5.532773","192.168.0.50","192.168.0.86","AFP","206","FPGetFileDirParms reply"
"3175","5.532832","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15173 Ack=1032807 Win=26195 Len=0 TSval=1082459434 TSecr=209184961"
"3176","5.532862","192.168.0.86","192.168.0.50","AFP","121","FPOpenFork request: Vol=13 Did=36155 Name=1-01 Lovely Head.m4a"
"3177","5.533571","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=25836"
"3178","5.533591","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15228 Ack=1032827 Win=26198 Len=0 TSval=1082459434 TSecr=209184961"
"3179","5.533700","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=25836"
"3180","5.534130","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3181","5.534131","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3182","5.534132","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3183","5.534195","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15264 Ack=1035723 Win=26109 Len=0 TSval=1082459435 TSecr=209184961"
"3184","5.534195","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15264 Ack=1036857 Win=26073 Len=0 TSval=1082459435 TSecr=209184961"
"3185","5.534202","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=15264 Ack=1036857 Win=26199 Len=0 TSval=1082459435 TSecr=209184961"
"3186","5.534243","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=25836"
"3187","5.534722","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3188","5.534739","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15284 Ack=1036873 Win=26199 Len=0 TSval=1082459435 TSecr=209184961"
"3189","5.534771","192.168.0.86","192.168.0.50","AFP","121","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-01 Lovely Head.m4a"
"3190","5.535544","192.168.0.50","192.168.0.86","AFP","206","FPGetFileDirParms reply"
"3191","5.535606","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15339 Ack=1037013 Win=26195 Len=0 TSval=1082459436 TSecr=209184961"
"3192","5.536915","192.168.0.86","192.168.0.50","AFP","175","FPGetExtAttr request: Vol=13 Did=36155 Name=1-07 High Society.m4a"
"3193","5.537648","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3194","5.537667","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15448 Ack=1037035 Win=26198 Len=0 TSval=1082459437 TSecr=209184962"
"3195","5.537736","192.168.0.86","192.168.0.50","AFP","122","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-07 High Society.m4a"
"3196","5.538208","192.168.0.50","192.168.0.86","AFP","207","FPGetFileDirParms reply"
"3197","5.538222","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15504 Ack=1037176 Win=26195 Len=0 TSval=1082459438 TSecr=209184962"
"3198","5.538267","192.168.0.86","192.168.0.50","AFP","122","FPOpenFork request: Vol=13 Did=36155 Name=1-07 High Society.m4a"
"3199","5.539106","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=26092"
"3200","5.539123","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15560 Ack=1037196 Win=26198 Len=0 TSval=1082459438 TSecr=209184962"
"3201","5.539264","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=26092"
"3202","5.539670","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3203","5.539672","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3204","5.539673","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3205","5.539696","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15596 Ack=1040092 Win=26109 Len=0 TSval=1082459439 TSecr=209184962"
"3206","5.539701","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15596 Ack=1041226 Win=26073 Len=0 TSval=1082459439 TSecr=209184962"
"3207","5.539713","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=15596 Ack=1041226 Win=26199 Len=0 TSval=1082459439 TSecr=209184962"
"3208","5.539760","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=26092"
"3209","5.540301","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3210","5.540319","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15616 Ack=1041242 Win=26199 Len=0 TSval=1082459440 TSecr=209184962"
"3211","5.540335","192.168.0.86","192.168.0.50","AFP","122","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-07 High Society.m4a"
"3212","5.541165","192.168.0.50","192.168.0.86","AFP","207","FPGetFileDirParms reply"
"3213","5.541182","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15672 Ack=1041383 Win=26195 Len=0 TSval=1082459440 TSecr=209184962"
"3214","5.542036","192.168.0.86","192.168.0.50","AFP","187","FPGetExtAttr request: Vol=13 Did=36155 Name=1-04 Don't Look Back In Anger.m4a"
"3215","5.542360","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3216","5.542378","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15793 Ack=1041405 Win=26198 Len=0 TSval=1082459441 TSecr=209184962"
"3217","5.542453","192.168.0.86","192.168.0.50","AFP","134","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-04 Don't Look Back In Anger.m4a"
"3218","5.542818","192.168.0.50","192.168.0.86","AFP","219","FPGetFileDirParms reply"
"3219","5.542836","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15861 Ack=1041558 Win=26194 Len=0 TSval=1082459441 TSecr=209184962"
"3220","5.542868","192.168.0.86","192.168.0.50","AFP","134","FPOpenFork request: Vol=13 Did=36155 Name=1-04 Don't Look Back In Anger.m4a"
"3221","5.543559","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=26348"
"3222","5.543578","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15929 Ack=1041578 Win=26198 Len=0 TSval=1082459442 TSecr=209184962"
"3223","5.543695","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=26348"
"3224","5.545442","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3225","5.545443","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3226","5.545444","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3227","5.545446","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=4712 Win=36608 Len=0 TSval=132019923 TSecr=1082459274"
"3228","5.545465","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15965 Ack=1044474 Win=26109 Len=0 TSval=1082459443 TSecr=209184962"
"3229","5.545467","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15965 Ack=1045608 Win=26074 Len=0 TSval=1082459443 TSecr=209184962"
"3230","5.545474","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=15965 Ack=1045608 Win=26199 Len=0 TSval=1082459443 TSecr=209184962"
"3231","5.545489","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"3232","5.545489","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"3233","5.545516","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=26348"
"3234","5.547639","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3235","5.547655","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=15985 Ack=1045624 Win=26199 Len=0 TSval=1082459445 TSecr=209184963"
"3236","5.547687","192.168.0.86","192.168.0.50","AFP","134","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-04 Don't Look Back In Anger.m4a"
"3237","5.548248","192.168.0.50","192.168.0.86","AFP","219","FPGetFileDirParms reply"
"3238","5.548265","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16053 Ack=1045777 Win=26194 Len=0 TSval=1082459445 TSecr=209184963"
"3239","5.549403","192.168.0.86","192.168.0.50","AFP","177","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Gymnopedie No 1.m4a"
"3240","5.550057","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3241","5.550077","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16164 Ack=1045799 Win=26198 Len=0 TSval=1082459446 TSecr=209184963"
"3242","5.550139","192.168.0.86","192.168.0.50","AFP","123","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Gymnopedie No 1.m4a"
"3243","5.552259","192.168.0.50","192.168.0.86","AFP","208","FPGetFileDirParms reply"
"3244","5.552279","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16221 Ack=1045941 Win=26195 Len=0 TSval=1082459448 TSecr=209184963"
"3245","5.552304","192.168.0.86","192.168.0.50","AFP","123","FPOpenFork request: Vol=13 Did=36155 Name=01 Gymnopedie No 1.m4a"
"3246","5.553811","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=26604"
"3247","5.553830","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16278 Ack=1045961 Win=26198 Len=0 TSval=1082459449 TSecr=209184963"
"3248","5.554045","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=26604"
"3249","5.557206","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3250","5.557207","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3251","5.557209","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3252","5.557232","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16314 Ack=1049991 Win=26073 Len=0 TSval=1082459452 TSecr=209184964"
"3253","5.557239","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=16314 Ack=1049991 Win=26199 Len=0 TSval=1082459452 TSecr=209184964"
"3254","5.557316","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=26604"
"3255","5.568217","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3256","5.568250","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16334 Ack=1050007 Win=26199 Len=0 TSval=1082459462 TSecr=209184965"
"3257","5.568375","192.168.0.86","192.168.0.50","AFP","123","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Gymnopedie No 1.m4a"
"3258","5.568975","192.168.0.50","192.168.0.86","AFP","208","FPGetFileDirParms reply"
"3259","5.568993","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16391 Ack=1050149 Win=26195 Len=0 TSval=1082459462 TSecr=209184965"
"3260","5.569958","192.168.0.86","192.168.0.50","AFP","169","FPGetExtAttr request: Vol=13 Did=36155 Name=1-05 Linger.m4a"
"3261","5.570278","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3262","5.570352","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16494 Ack=1050171 Win=26198 Len=0 TSval=1082459463 TSecr=209184965"
"3263","5.570426","192.168.0.86","192.168.0.50","AFP","116","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-05 Linger.m4a"
"3264","5.570878","192.168.0.50","192.168.0.86","AFP","201","FPGetFileDirParms reply"
"3265","5.570895","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16544 Ack=1050306 Win=26195 Len=0 TSval=1082459463 TSecr=209184965"
"3266","5.570933","192.168.0.86","192.168.0.50","AFP","116","FPOpenFork request: Vol=13 Did=36155 Name=1-05 Linger.m4a"
"3267","5.571227","192.168.0.86","104.244.42.8","TCP","54","61376  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=0"
"3268","5.571633","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=26860"
"3269","5.571684","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16594 Ack=1050326 Win=26198 Len=0 TSval=1082459464 TSecr=209184965"
"3270","5.571862","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=26860"
"3271","5.572196","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3272","5.572197","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"3273","5.572198","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"3274","5.572221","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16630 Ack=1054356 Win=26073 Len=0 TSval=1082459464 TSecr=209184965"
"3275","5.572221","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=16630 Ack=1054356 Win=26199 Len=0 TSval=1082459465 TSecr=209184965"
"3276","5.572259","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=26860"
"3277","5.572782","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"3278","5.572830","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16650 Ack=1054372 Win=26199 Len=0 TSval=1082459465 TSecr=209184965"
"3279","5.572854","192.168.0.86","192.168.0.50","AFP","116","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-05 Linger.m4a"
"3280","5.573565","192.168.0.50","192.168.0.86","AFP","201","FPGetFileDirParms reply"
"3281","5.573581","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16700 Ack=1054507 Win=26195 Len=0 TSval=1082459466 TSecr=209184965"
"3282","5.575083","192.168.0.86","192.168.0.50","AFP","201","FPGetExtAttr request: Vol=13 Did=36155 Name=01 The Shoop Shoop Song (It's In His Kiss).m4a"
"3283","5.575396","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"3284","5.575426","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16835 Ack=1054529 Win=26198 Len=0 TSval=1082459467 TSecr=209184965"
"3285","5.575507","192.168.0.86","192.168.0.50","AFP","147","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 The Shoop Shoop Song (It's In His Kiss).m4a"
"3286","5.575963","192.168.0.50","192.168.0.86","AFP","232","FPGetFileDirParms reply"
"3287","5.575999","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16916 Ack=1054695 Win=26194 Len=0 TSval=1082459467 TSecr=209184965"
"3288","5.576034","192.168.0.86","192.168.0.50","AFP","147","FPOpenFork request: Vol=13 Did=36155 Name=01 The Shoop Shoop Song (It's In His Kiss).m4a"
"3289","5.576710","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=27116"
"3290","5.576727","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=16997 Ack=1054715 Win=26198 Len=0 TSval=1082459468 TSecr=209184965"
"3291","5.576981","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=27116"
"3292","5.577313","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
